,Unnamed: 0,Datetime,Tweet Id,Text,Username,label,Text_token
187,746,2022-02-21 23:37:43+00:00,1495905603558027264,cblive luke o neill shove your vaccines and your booster where the sun don t shine covid nphet cmoireland paulreiddublin hselive donnellystephen what have more confident in striking a box of matches underwater than anything you lot say fiannafailparty,irishpoint,1,cblive luke neill shove vaccines booster sun shine covid nphet cmoireland paulreiddublin hselive donnellystephen confident striking box matches underwater anything lot say fiannafailparty
188,747,2022-02-21 23:37:41+00:00,1495905597690101763,new post pakistan records new covid cases more deaths xinhua https t co h sxy xirn pakistan pakistannews ptigovernment imrankhanpti,pak news,1,new post pakistan records new covid cases deaths xinhua https co h sxy xirn pakistan pakistannews ptigovernment imrankhanpti
189,749,2022-02-21 23:37:36+00:00,1495905575196295169,anglicare has five ideas it wants tackled by the major parties a basic income a jobs guarantee a community climate fund a home for every australian and governing for all which includes an inquiry into covid auspol https t co ujaijzlu w,noisywoman,1,anglicare five ideas wants tackled major parties basic income jobs guarantee community climate fund home every australian governing includes inquiry covid auspol https co ujaijzlu w
190,758,2022-02-21 23:37:25+00:00,1495905531248226305,dr peter mccullough compares our us hospitalization data to that from around the world he talks about the cdc too remember the very recent revelations of them hiding relevant covid data and entire age groups from we the people and the world https t co txotgti ru,quantummed ,1,dr peter mccullough compares us hospitalization data around world talks cdc remember recent revelations hiding relevant covid data entire age groups people world https co txotgti ru
191,761,2022-02-21 23:37:18+00:00,1495905500952776709,destacadas l industria del fitness muestra sus bíceps resistiría una nueva ola de covid de acuerdo con david rascón director general de anytimefitness https t co nal p d jz https t co q wcd trg,fortunaypoder,1,destacadas l industria del fitness muestra sus b ceps resistir a una nueva ola de covid de acuerdo con david rasc n director general de anytimefitness https co nal p jz https co q wcd trg
192,766,2022-02-21 23:37:12+00:00,1495905475040325634,countries arent ending covid policies theyre gearing up to introduce phase biometric ids interfaced with a banking a socialcreditsystem proving privileges for compliance welcome to klausschwabs dystopian metahuman revolution the wefs greatreset,rebelrebel xx ,1,countries arent ending covid policies theyre gearing introduce phase biometric ids interfaced banking socialcreditsystem proving privileges compliance welcome klausschwabs dystopian metahuman revolution wefs greatreset
193,772,2022-02-21 23:37:00+00:00,1495905423613911047,tamil nadu logs fresh covid cases death https t co u r yj ,ktnewslive,1,tamil nadu logs fresh covid cases death https co u r yj
194,776,2022-02-21 23:36:49+00:00,1495905380097933312,covid is still a national emergency at least thats what president joe biden said friday in a letter to congress but many states are ready to move from living in an emergency state to an endemic state https t co k p f jxv,nbcmontana,1,covid still national emergency least thats president joe biden said friday letter congress many states ready move living emergency state endemic state https co k p f jxv
195,778,2022-02-21 23:36:45+00:00,1495905362805129216,genericitis never mind me i have spent the better part of the last days trying to sleep off a covid infection i should head back to bed i am getting grumpy,cyndykitt,1,genericitis never mind spent better part last days trying sleep covid infection head back bed getting grumpy
196,779,2022-02-21 23:36:44+00:00,1495905355792269312,british prime minister boris on monday said he would end all coronavirus restrictions in england including mandatory self isolation for people with covid and free testing drawing scepticism from some scientists and political opponents https t co bzomyebxdo,tehrantimes ,1,british prime mister bor monday said would end coronavirus restrictions england including mandatory self isolation people covid free testing drawing scepticism scientists political opponents https co bzomyebxdo
197,782,2022-02-21 23:36:34+00:00,1495905317678313473,covid feb new cases pct active cases in hospital https t co txwbbmnwex,malaysiakini,1,covid feb new cases pct active cases hospital https co txwbbmnwex
198,785,2022-02-21 23:36:31+00:00,1495905304759844866,dr ryan cole is sending covid vaccine warning cancers are taking off like wildfire video the first light report https t co ncfcnqoxlx,trump of omega,1,dr ryan cole sending covid vaccine warning cancers taking like wildfire video first light report https co ncfcnqoxlx
199,790,2022-02-21 23:36:24+00:00,1495905275005620224,february covid cases yesterday tasmania hospital patients are being treated specifically for covid symptoms covid positive cases are being treated for unrelated medical conditions https t co oeftlxijfo,janicedavisau,1,february covid cases yesterday tasmania hospital patients treated specifically covid symptoms covid positive cases treated unrelated medical conditions https co oeftlxijfo
200,792,2022-02-21 23:36:23+00:00,1495905270853165056,queen elizabeth ii tested positive for covid and is experiencing mild cold like symptoms buckingham palace sai https t co mv viudleh,sabrina ,1,queen elizabeth ii tested positive covid experiencing mild cold like symptoms buckingham palace sai https co mv viudleh
201,797,2022-02-21 23:36:08+00:00,1495905207791796232,great presentation by nuriaoliver about her team s xprize winning research pathcheck dice global health innovators seminar https t co ec cdtwwd pathcheck fnd pathcheckr covid publichealth,graham dodge,1,great presentation nuriaoliver team xprize winning research pathcheck dice global health innovators seminar https co ec cdtwwd pathcheck fnd pathcheckr covid publichealth
202,799,2022-02-21 23:36:05+00:00,1495905192537174020,ofws in hong kong who got infected in the ongoing covid surge in the chinese special administrative region have appealed for immediate government assistance after some of them were fired by their employers dpazzibuganinq leilasinq santostinainq pdi https t co otimrgtsax,inquirerdotnet,1,ofws hong kong got infected ongoing covid surge chinese special administrative region appealed immediate government assistance fired employers dpazzibuganinq leilasinq santostinainq pdi https co otimrgtsax
203,800,2022-02-21 23:36:05+00:00,1495905192528728078,victoria is easing indoor mask wearing and working from home rules and bringing back elective surgery under changes to covid pandemic health orders more https t co n tsnidsm https t co ptdfo ,theprojecttv,1,victoria easing indoor mask wearing working home rules bringing back elective surgery changes covid pandemic health orders https co n tsnidsm https co ptdfo
204,802,2022-02-21 23:36:01+00:00,1495905178314227720,tomorrow s the day csb sju are hosting a covid vaccine clinic on tuesday february learn more about csb sju s efforts to promote the health and well being of the entire community at https t co t ylutr qa https t co abfgacggea,csbsju,1,tomorrow day csb sju hosting covid vaccine clinic tuesday february learn csb sju efforts promote health well entire community https co ylutr qa https co abfgacggea
205,804,2022-02-21 23:36:00+00:00,1495905174564519941,the cdc is plotting the th shot while im over here still holding strong with never getting the st one covid mandatefreedom peoplesconvoy freedomconvoy ,conservdad ,1,cdc plotting th shot im still holding strong never getting st one covid mandatefreedom peoplesconvoy freedomconvoy
206,807,2022-02-21 23:35:57+00:00,1495905158458671106,imss anuncian suspensión del permiso covid tras disminución de contagios a partir del de febrero los trabajadores que presenten síntomas deberán acudir directamente a las unidades de medicina familiar para una valoración presencial https t co krfmbrm bc,estebantinajer,1,imss anuncian suspensi n del permiso covid tras disminuci n de contagios partir del de febrero los trabajadores que presenten s ntomas deber n acudir directamente las unidades de medicina familiar una valoraci n presencial https co krfmbrm bc
207,809,2022-02-21 23:35:54+00:00,1495905146445910018, invested in mkc on units prsent market value gain dividends call to action follow the highest dividend is time investing ficialfreedom stocks covid ifvestment,modernsuccesses,1,invested mkc units prsent market value gain dividends call action follow highest dividend time investing ficialfreedom stocks covid ifvestment
208,811,2022-02-21 23:35:47+00:00,1495905116871925761,via nytimes good news vaccines covid booster https t co hlj dinznk,rosieemery,1,via nytimes good news vaccines covid booster https co hlj dinznk
209,814,2022-02-21 23:35:44+00:00,1495905104565833728,des parents qui pourtant nont pas hésité à se faire eux mêmes vacciner restent dubitatifs pour leurs enfants redoutant des effets à long terme démontrer linnocuité à long terme est indispensable pour générer la confiance des parents envers la vaccination des enfants covid ,ce rib,1,des parents qui pourtant nont pas h sit faire eux m mes vacciner restent dubitatifs pour leurs enfants redoutant des effets long terme d montrer linnocuit long terme est indispensable pour g n rer la confiance des parents envers la vaccination des enfants covid
210,817,2022-02-21 23:35:36+00:00,1495905073687375874,bobrae please take the leap covid is over old man,concern ,1,bobrae please take leap covid old man
211,818,2022-02-21 23:35:33+00:00,1495905060651671557,joshbutler emerging data suggest that obesity is a major risk factor for the progression of major complications such as acute respiratory distress syndrome ards cytokine storm and coagulopathy in covid https t co rvvlraslmw,psylenced,1,joshbutler emerging data suggest obesity major risk factor progression major complications acute respiratory distress syndrome ards cytokine storm coagulopathy covid https co rvvlraslmw
212,821,2022-02-21 23:35:30+00:00,1495905045329629184,why natural killer cells react to covid https t co nhkecva kt,hugo indalecio,1,natural killer cells react covid https co nhkecva kt
213,824,2022-02-21 23:35:24+00:00,1495905021640298506,the covid pandemic has completely changed the world created new habits and modified life patterns almost everything happens online these days https t co j uan dbs https t co p rksn wbm,careeralley,1,covid pandemic completely changed world created new habits modified life patterns almost everything happens online days https co j uan dbs https co p rksn wbm
214,825,2022-02-21 23:35:23+00:00,1495905019769630728,iam tab snegugumsimang netflix season must be close to or over a year old we watched the end of s of it during covid s is up and we re already at s e https t co kpkvygh hw,governoroff,1,iam tab snegugumsimang netflix season must close year old watched end covid already e https co kpkvygh hw
215,826,2022-02-21 23:35:23+00:00,1495905018582827008,mariekehardy emerging data suggest that obesity is a major risk factor for the progression of major complications such as acute respiratory distress syndrome ards cytokine storm and coagulopathy in covid https t co rvvlraslmw,psylenced,1,mariekehardy emerging data suggest obesity major risk factor progression major complications acute respiratory distress syndrome ards cytokine storm coagulopathy covid https co rvvlraslmw
216,832,2022-02-21 23:35:15+00:00,1495904986097664002,please tell me how fair it is that i have to use all of my personal paid time off because i got covid at a job where im exposed to it daily before i can get covid pay make it make sense nursing covid ,justurka,1,please tell fair use personal paid time got covid job im exposed daily get covid pay make make sense nursing covid
217,833,2022-02-21 23:35:14+00:00,1495904982037585921,floroberts niksta goodfoodgal clearly didn t read cause from that mrna vaccines bnt b biontech pfizer and mrna moderna niaid have demonstrated high efficacy and safety in clinical trials for covid prevention talk about an own goal,goffel ,1,floroberts niksta goodfoodgal clearly read cause mrna vaccines bnt b biontech pfizer mrna moderna niaid demonstrated high efficacy safety clinical trials covid prevention talk goal
218,840,2022-02-21 23:35:06+00:00,1495904947954720771, the eu commission said deliveries were expected to start this week the novavax covid vaccine was initially planned to be available in january but has faced regulatory delays compliance procurement,maawlaw,1,eu commission said deliveries expected start week novavax covid vaccine initially planned available january faced regulatory delays compliance procurement
219,845,2022-02-21 23:35:01+00:00,1495904925217341442,notadeldía esto significa que el distanciamiento social es tan importante ahora como lo era cuando comenzó la pandemia de covid incluso si estás vacunado salud conoce más https t co bfrmjrikhi https t co yy cjqoyuv,recluitmx,1,notadeld a esto significa que el distanciamiento social es tan importante ahora como lo era cuando comenz la pandemia de covid incluso si est s vacunado salud conoce m s https co bfrmjrikhi https co yy cjqoyuv
220,847,2022-02-21 23:35:00+00:00,1495904920381186048,study mask mandates effective in reducing daily covid cases https t co fvm wwuygx,ktnv,1,study mask mandates effective reducing daily covid cases https co fvm wwuygx
221,850,2022-02-21 23:34:57+00:00,1495904907026599938,davidandrews the science behind why children fare better with covid the wall street journal https t co bv hghlmwz,davidandrews ,1,davidandrews science behind children fare better covid wall street journal https co bv hghlmwz
222,851,2022-02-21 23:34:56+00:00,1495904903017136129,daltmann and given that years of science proves long term more than a few weeks or maybe a month or two immunity does not exist for coronavirus https t co gv uhre b and does not exist for covid either https t co sfmyglbnik,de ,1,daltmann given years science proves long term weeks maybe month two immunity exist coronavirus https co gv uhre b exist covid either https co sfmyglbnik
223,856,2022-02-21 23:34:49+00:00,1495904877163302915,marcmorehouse great piece fran is right let s pretend covid is still a real thing and simply wave at each other at the end of a game plenty of time after things cool down to address issues,wheckroth,1,marcmorehouse great piece fran right let pretend covid still real thing simply wave end game plenty time things cool address issues
224,857,2022-02-21 23:34:49+00:00,1495904875913252864,the covid pandemic has not been enjoyable to many people this is a reminder to visit a mental health professional if corona virus has affected your ficial situation relationship or general peace of mind https t co otzzcf tuk,victori ,1,covid pandemic enjoyable many people reminder visit mental health professional corona virus affected ficial situation relationship general peace mind https co otzzcf tuk
225,860,2022-02-21 23:34:42+00:00,1495904845483679751,physician burnout is a real issue particularly impacting specialties on the front lines for covid like emergencymedicine and critical care beckershr physician specialties ranked by burnout rates https t co rbjw sdzvn,moricemdphd,1,physician burnout real issue particularly impacting specialties front les covid like emergencymedicine critical care beckershr physician specialties ranked burnout rates https co rbjw sdzvn
226,866,2022-02-21 23:34:31+00:00,1495904798201335810,lpaul thomfire mike coachingbyvideo harpy ajf amanda it will soon become apparent that large numbers of un masked and un vaxxed have survived the threat of covid and many will be angry i attach the latest data from ukhsa which shows that the vaccines have negative effectiveness in most age groups https t co b d esjcis,stephen e ,1,lpaul thomfire mike coachingbyvideo harpy ajf amanda soon become apparent large numbers un masked un vaxxed survived threat covid many angry attach latest data ukhsa shows vaccines negative effectiveness age groups https co b esjcis
227,867,2022-02-21 23:34:30+00:00,1495904796980789256,rickydhale free meaning without cost you critically misunderstand who pays for this us borrowing cant continue indefinitely and free covid tests are costing billions per month,dje simmons,1,rickydhale free meaning without cost critically misunderstand pays us borrowing cant continue indefinitely free covid tests costing billions month
228,868,2022-02-21 23:34:29+00:00,1495904791515521035,from the few non redacted pages in this foia ed document you can see that there are also emails describing post pandemic covid response research mixed into this batch we don t know if there are more ecohealth related content under the pages of redactions,ayjchan,1,non redacted pages foia ed document see also emails describing post pandemic covid response research mixed batch know ecohealth related content pages redactions
229,870,2022-02-21 23:34:19+00:00,1495904749224607747,the science behind why children fare better with covid the wall street journal https t co e xdw uk l,locabotko,1,science behind children fare better covid wall street journal https co e xdw uk l
230,887,2022-02-21 23:33:52+00:00,1495904635927908356,a pickup truck travels the highway between ottawa and vankleek hill a day after police cleared ottawas downtown core of the trucker protest that started as a protest against covid measures before growing into a broad anti government protest for cdnpressnews https t co pvm anigte,cburst,1,pickup truck travels highway ottawa vankleek hill day police cleared ottawas downtown core trucker protest started protest covid measures growing broad anti government protest cdnpressnews https co pvm anigte
231,892,2022-02-21 23:33:29+00:00,1495904538871668740,besides the quick path to citizenship russia has offered residents of the self proclaimed donetsk luhansk republics membership in the kremlins ruling party perks such as its covid vaccines or trade preferences for local manufacturers https t co ldn yj ce ukraine,onevenusthrow,1,besides quick path citizenship russia offered residents self proclaimed donetsk luhansk republics membership kremlins ruling party perks covid vaccines trade preferences local manufacturers https co ldn yj ce ukraine
232,903,2022-02-21 23:33:08+00:00,1495904452527771653,ok lets see howthisgoes boris johnson announces end of almost all covid restrictions in england https t co iz guewbnd,capouchjust,1,ok lets see howthisgoes bor johnson announces end almost covid restrictions england https co iz guewbnd
233,905,2022-02-21 23:33:03+00:00,1495904430180511747,the covid drive through testing site at the lancaster county public safety training center will close as planned at p m friday lghealth said read more https t co fp ddhschi https t co qxxtehwbq ,oneunitedlanc,1,covid drive testing site lancaster county public safety training center close planned p friday lghealth said read https co fp ddhschi https co qxxtehwbq
234,912,2022-02-21 23:32:30+00:00,1495904290380124164,creo que el asunto bélico con los herederos de los zares tiene más que ver con una intención de subir el precio del petróleo y recuperarse del golpe del covid que con la intención real de crear un enfrentamiento cuerpo a cuerpo donde todos pierden más amanecerá y veremos,gustavoenouelb,1,creo que el asunto b lico con los herederos de los zares tiene m s que ver con una intenci n de subir el precio del petr leo recuperarse del golpe del covid que con la intenci n real de crear un enfrentamiento cuerpo cuerpo donde todos pierden m s amanecer veremos
235,915,2022-02-21 23:32:19+00:00,1495904245769515013,recap covid hong kong sees new cases as month old dies vaccine pass to roll out thurs https t co erzsxjcqhm https t co rmhuzdrftw,hkfp,1,recap covid hong kong es new cases month old dies vaccine pass roll thurs https co erzsxjcqhm https co rmhuzdrftw
236,921,2022-02-21 23:32:07+00:00,1495904194229846016,rt yournews the louisiana department of health reports new covid cases and new deaths https t co hiqpucu ys,lft ,1,rt yournews louisiana department health reports new covid cases new deaths https co hiqpucu ys
237,927,2022-02-21 23:32:00+00:00,1495904165687611399,the covid vaccines were made to save lives its going to take all of us doing our part by getting vaccinated to keep our communities and loved ones safe learn more here madetosave https t co d r wico,gailwaldby,1,covid vaccines made save lives going take us part getting vaccinated keep communities loved ones safe learn madetosave https co r wico
238,932,2022-02-21 23:31:59+00:00,1495904161984094216,clairebyrnelive amarachresearch have we ever been shown one high quality trial demonstrating blue surgical masks reduce spread of virus,pvpi covid ,1,clairebyrnelive amarachresearch ever shown one high quality trial demonstrating blue surgical masks reduce spread virus
239,936,2022-02-21 23:31:48+00:00,1495904114299084800,https t co qxqcqq ma grateful he doesn t occupy the wh or our souls for those whose haven t been coveted but a lingering agonizing scourge far more pernicious insidious and perfidious than the covid pathogen itself,michael ,1,https co qxqcqq grateful occupy wh souls whose coveted lingering agonizing scourge far pernicious insidious perfidious covid pathogen
240,940,2022-02-21 23:31:39+00:00,1495904079603802116,kehoward covid dashboard on the arkansas department of health website it is not tablet or phone friendly we will not get complete weekend data until tomorrow,bawaldrup,1,kehoward covid dashboard arkansas department health website tablet phone friendly get complete weekend data tomorrow
241,941,2022-02-21 23:31:38+00:00,1495904072741834752,covid is leaving an inexorable mark on literary fiction the problem with the pandemic plot https t co q k zb k,seangraf,1,covid leaving inexorable mark literary fiction problem pandemic plot https co q k zb k
242,943,2022-02-21 23:31:33+00:00,1495904052894437383,https t co guhyznaw britain s prince charles has tested positive for covid for the second time his office said on thursday,masterjam,1,https co guhyznaw britain prince charles tested positive covid second time office said thursday
243,948,2022-02-21 23:31:26+00:00,1495904024578920448,great covid covidisnotover,sadiesfavourite,1,great covid covidisnotover
244,949,2022-02-21 23:31:23+00:00,1495904011941445635,good but be cautious otherwise the relaxation of covid rules will ruin everything done to date return all of us back tosquare one healthcaregov amermedicalassn,trueworld ,1,good cautious otherwise relaxation covid rules ruin everything done date return us back tosquare one healthcaregov amermedicalassn
245,960,2022-02-21 23:31:05+00:00,1495903934912860162,macon county health department reported positive covid cases through the weekend https t co mz hbjrksk,heraldandreview,1,macon county health department reported positive covid cases weekend https co mz hbjrksk
246,972,2022-02-21 23:30:46+00:00,1495903856936759296,foxbusiness didn t tell its viewers that neil cavuto was in the icu with covid until he d recovered good on cavuto for pointing out that vaccines saved his life but i wonder how many of those dying unvaccinated every day are fox viewers https t co zbm hpd,stevesilberman,1,foxbusiness tell viewers neil cavuto icu covid recovered good cavuto pointing vaccines saved life wonder many dying unvaccinated every day fox viewers https co zbm hpd
247,973,2022-02-21 23:30:45+00:00,1495903853446848514,corona info for usa new cases today recovery today deaths total active cases total cases total recovery total deaths coronavirus covid covid sarscov staysafe source coronatrackernepal bot telegram,krishna test,1,corona info usa new cases today recovery today deaths total active cases total cases total recovery total deaths coronavirus covid covid sarscov staysafe source coronatrackernepal bot telegram
248,974,2022-02-21 23:30:43+00:00,1495903845083402245,columbia sc gunsense a the popular community event returned after taking a year off due to covid with the mantra restore the village https t co pmrql eapv,ltecato,1,columbia sc gunsense popular community event returned taking year due covid mantra restore village https co pmrql eapv
249,975,2022-02-21 23:30:42+00:00,1495903840750956544,daryltractor bababooie i dont think i know hes not doing a good job that was before i got covid and now the only ones that are doing a good job are the nurses who ring me each day imho,kathlee ,1,daryltractor bababooie dont think know hes good job got covid ones good job nurses ring day imho
250,976,2022-02-21 23:30:41+00:00,1495903837189722118,excelente respuesta answer to what are the standards for the approval of new covid vaccines by dr jo https t co jjl klc ln,foreropa ,1,excelente respuesta answer standards approval new covid vaccines dr jo https co jjl klc ln
251,978,2022-02-21 23:30:40+00:00,1495903832836034564,contrarywise gregggonsalves a doctor who advise the public of covid vaccines this is far and away the most lethal toxic biologic agent ever injected into a human body in american history doesn t need a think piece unless its about why such doctors are still licensed,alchemytoday,1,contrarywise gregggonsalves doctor advise public covid vaccines far away lethal toxic biologic agent ever injected human body american history need think piece unless doctors still licensed
252,980,2022-02-21 23:30:40+00:00,1495903830910935048,queen elizabeth tests positive for covid has mild symptoms https t co arxngxcjxh,josiebevy,1,queen elizabeth tests positive covid mild symptoms https co arxngxcjxh
253,991,2022-02-21 23:30:22+00:00,1495903754868203520,new covid data at pm est coronavirus covid covid https t co ih n wac ,coviddata ,1,new covid data pm est coronavirus covid covid https co ih n wac
254,993,2022-02-21 23:30:20+00:00,1495903747955998726,teddymorganj the human race sucks tbh i dont know of the article but if someone had called an ambulance would she have gone to the hospital most of us are not trained to handle someone dying of covid at home what do you feel people should have done asking politely,cmt cal,1,teddymorganj human race sucks tbh dont know article someone called ambulance would gone hospital us trained handle someone dying covid home feel people done asking politely
255,994,2022-02-21 23:30:20+00:00,1495903747297398784,these hashtags spread hurtful generalizations about anybody who looks chinese including frontline workers who risk their lives to keep us safe lets call it covid and fight this virus together here s how https t co cl pck hs geekybugle https t co hcfaiqngls,respond racism,1,hashtags spread hurtful generalizations anybody looks chinese including frontline workers risk lives keep us safe lets call covid fight virus together https co cl pck hs geekybugle https co hcfaiqngls
256,999,2022-02-21 23:30:17+00:00,1495903734454435840,crowellmb covid how many people do you want to kill with risky genetic vaccines known to cause myocarditis blood clots for of the most fragile us population who would have died from any flu there are far more heart disease deaths every year than covid https t co m wcq xuf,fikskanin,1,crowellmb covid many people want kill risky genetic vaccines known cause myocarditis blood clots fragile us population would died flu far heart disease deaths every year covid https co wcq xuf
257,13,2022-02-21 23:59:34+00:00,1495911103112826880,gsdtplo gsdrhana sparrowjess acosta baygsdrescue lots of local rescues wont adopt out of state our local rescue usually do vetting training especially checking for compatibility with children other dogs now during covid they just have been overwhelmed sorry that you are having problems my pup henri is very tall and,remyvalentino ,-1,gsdtplo gsdrhana sparrowjess acosta baygsdrescue lots local rescues wont adopt state local rescue usually vetting training especially checking compatibility children dogs covid overwhelmed sorry problems pup henri tall
258,21,2022-02-21 23:59:02+00:00,1495910967913463808,can we count on sick people to self isolate until they are no longer contagious in one word no not for covid not for anything,divisionbyzero,-1,count sick people self isolate longer contagious one word covid anything
259,25,2022-02-21 23:58:53+00:00,1495910933142679558,wakiro sato the doctor who examined me said there are reports that fewer people complain of symptoms as time passes after covid infection but for other people recovery is unsatisfactory it is unknown to what extent you will recover ,lauramiers,-1,wakiro sato doctor examined said reports fewer people complain symptoms time passes covid infection people recovery unsatisfactory unknown extent recover
260,29,2022-02-21 23:58:52+00:00,1495910928679944194,according to physician koichi hirahata of the hirahata clinic in tokyo patients with symptoms of so called long covid can in some cases end up bedridden with their illness evolving into what is commonly known as chronic fatigue syndrome cfs https t co b t rxppit,lauramiers,-1,according physician koichi hirahata hirahata clinic tokyo patients symptoms called long covid cases end bedridden illness evolving commonly known chronic fatigue syndrome cfs https co b rxppit
261,30,2022-02-21 23:58:52+00:00,1495910925945217026,update california releases guidance and required notices for covid supplemental paid sick leave https t co epdslgjar nelsonmullins,natlawreview,-1,update california releases guidance required notices covid supplemental paid sick leave https co epdslgjar nelsonmullins
262,42,2022-02-21 23:58:30+00:00,1495910834299543554,fox s neil cavuto said a second case of covid nearly killed him cnn https t co gyamfx ag,wheresdamachine,-1,fox neil cavuto said second case covid nearly killed cnn https co gyamfx ag
263,46,2022-02-21 23:58:18+00:00,1495910784794505219,by fifth estate explained trudeaus failed canadian chinese joint covid vaccine venture https t co evr sbehme via stcenturywire,irene smerek,-1,fifth estate explained trudeaus failed canadian chinese joint covid vaccine venture https co evr sbehme via stcenturywire
264,54,2022-02-21 23:58:08+00:00,1495910742125871106,even as covid has left a devastating trail of destruction across the globe world leaders continue to posture and behave like the big boys with their big toys the rest be dammed guardiannews ukrainerussiacrisis putin stoptheviolence,sanjoyroytwa,-1,even covid left devastating trail destruction across globe world leaders continue posture behave like big boys big toys rest dammed guardiannews ukrainerussiacrisis putin stoptheviolence
265,67,2022-02-21 23:57:38+00:00,1495910616418164741,foxs neil cavuto said a second case of covid nearly killed him https t co rvdjvmqjwr,digitalfyme ,-1,foxs neil cavuto said second case covid nearly killed https co rvdjvmqjwr
266,72,2022-02-21 23:57:30+00:00,1495910584944054272,on behalf of the mexican government the foreign ministry reports that mexico delivered doses of covid vaccines to dominica on february and doses to saintvincentandthegrenadines on february https t co jpfe ihzi,grenadineshome,-1,behalf mexican government foreign ministry reports mexico delivered doses covid vaccines dominica february doses saintvincentandthegrenadines february https co jpfe ihzi
267,76,2022-02-21 23:57:28+00:00,1495910576475750410,makismd wrong the patients in icu those who are dying are not vaccinated the vaccine will not always prevent covid but will lessen the severity of the virus should a vaccinated person get it,mayaprnypml,-1,makismd wrong patients icu dying vaccinated vaccine always prevent covid lessen severity virus vaccinated person get
268,96,2022-02-21 23:56:57+00:00,1495910447190577154,murathe david mr chain smoker you have lost senses because your mind is oozing from cigarettes soot few years ago you were bankrupt until you were allowed to put your dirty fingers in covid jar while kenyans doctors were dying due to lack of protective gears u abruptly became billionaire,muthonijohnnie,-1,murathe david mr chain smoker lost senses mind oozing cigarettes soot years ago bankrupt allowed put dirty fingers covid jar kenyans doctors dying due lack protective gears u abruptly became billionaire
269,120,2022-02-21 23:56:15+00:00,1495910270652530688,misskatiedi jack rackam anya anya i haven t had a cold for years when i made the conscious choice to breathe exclusively in and out through my nose i never mask my wife has had covid in the same house and i never caught it zero precautions taken zero fucks given,pauldesmoparker,-1,misskatiedi jack rackam anya anya cold years made conscious choice breathe exclusively nose never mask wife covid house never caught zero precautions taken zero fucks given
270,127,2022-02-21 23:56:06+00:00,1495910232165208065,the blind side star quinton aaron shows off almost pound weight loss the actor known for starring opposite sandra bullock in the oscar nominated film revealed how he shed the pounds he gained during covid quarantine https t co yqjjkzqc h,gossipbucket,-1,blind side star quinton aaron shows almost pound weight loss actor known starring opposite sandra bullock oscar nominated film revealed shed pounds gained covid quarantine https co yqjjkzqc h
271,136,2022-02-21 23:55:51+00:00,1495910167136940040,daviemoo long story short i have tinnitus due too meniere s disease i had a virus just before lockdown and it sounds similar to tinnitus which i have heard covid can cause but could be from the past infection but talk to a doctor if it carries on or cause you distress,backpoolemma,-1,daviemoo long story short tinnitus due meniere disease virus lockdown sounds similar tinnitus heard covid cause could past infection talk doctor carries cause distress
272,137,2022-02-21 23:55:46+00:00,1495910149541834754,i got sick with covid it s such a disgusting condition i m glad that i have a vaccination ,yboyarinov,-1,got sick covid disgusting condition glad vaccination
273,162,2022-02-21 23:55:00+00:00,1495909953458294784,he can isolate on his little dinghy covid covidisnotover auspol ,chinookjo,-1,isolate little dinghy covid covidisnotover auspol
274,179,2022-02-21 23:54:43+00:00,1495909884168187909,our ceo had the opportunity to be the moderator for the event covid the impact on our health and mental health hosted by omicron delta zeta chapter of zeta phi beta sorority inc https t co lddcnrdggg,pathwaysp p,-1,ceo opportunity moderator event covid impact health mental health hosted omicron delta zeta chapter zeta phi beta sorority inc https co lddcnrdggg
275,181,2022-02-21 23:54:36+00:00,1495909854753734656,covid experts support government s plan to easing restrictions these clowns are the govts puppets decent experts with a different opinion are silenced or struck off they will say watch ever the govt tells them to or wheres the other sides opinion hidden,mikepra ,-1,covid experts support government plan easing restrictions clowns govts puppets decent experts different opinion silenced struck say watch ever govt tells wheres sides opinion hidden
276,189,2022-02-21 23:54:19+00:00,1495909784477962246,neposredno pre početka pandemije covid odmah posle eskalacije afere krušik tj opremanja isis od strane sns režima dobi na poklon pušku obrenovića dinastije koja je uništena u majskom prevratu to se zove black smisao putin za humor,tihtri,-1,neposredno pre po etka pandemije covid odmah posle eskalacije afere kru ik tj opremanja isis od strane sns re ima dobi na poklon pu ku obrenovi a dinastije koja je uni tena u majskom prevratu zove black smisao putin za humor
277,197,2022-02-21 23:54:13+00:00,1495909758548987907,fwiw trying to do my part to break the cycle of mutation and suffering we all share the dream of ending this pandemic for real and lasting solutions we need to face hard facts like theseearly swiftly and decisivelyand maintain layered protections covid pandemic cdcgov,pjavidan,-1,fwiw trying part break cycle mutation suffering share dream ending pandemic real lasting solutions need face hard facts like theseearly swiftly decisivelyand maintain layered protections covid pandemic cdcgov
278,201,2022-02-21 23:54:06+00:00,1495909726365929472,se eu tivesse oportunidade iria realizar um dos meus estudos sobre fake news e covid nos eua há muitos pontos de semelhança com a condução do fenômeno no brasil e saber que isso foi realizado de forma proposital e arquitetada é sombrio,abrunaolliveira,-1,eu tivesse oportunidade iria realizar um dos meus estudos sobre fake news e covid nos eua h muitos pontos de semelhan a com condu o fen meno brasil e saber que isso foi realizado de forma proposital e arquitetada sombrio
